Season,Team1ID,Team2ID,Team1WinRate,Team2WinRate,Team1PointsScored,Team2PointsScored,Team1PointsAllowed,Team2PointsAllowed,Team1PointsDiff,Team2PointsDiff,WinRateDiff,PointsScoredDiff,Team1_FGM_pg,Team1_FGA_pg,Team1_FGM3_pg,Team1_FGA3_pg,Team1_FTM_pg,Team1_FTA_pg,Team1_OR_pg,Team1_DR_pg,Team1_FG_pct,Team1_FG3_pct,Team1_FT_pct,Team2_FGM_pg,Team2_FGA_pg,Team2_FGM3_pg,Team2_FGA3_pg,Team2_FTM_pg,Team2_FTA_pg,Team2_OR_pg,Team2_DR_pg,Team2_FG_pct,Team2_FG3_pct,Team2_FT_pct,Target
2010,1326,1241,1.0,0.6666666666666666,83.25,62.333333333333336,53.5,68.66666666666667,29.75,-6.333333333333336,0.33333333333333337,20.916666666666664,30.8,60.2,7.4,22.8,15.2,20.4,11.0,28.2,0.5116279069767442,0.32456140350877194,0.7450980392156863,22.6,55.8,5.6,19.2,11.8,18.8,11.4,24.0,0.4050179211469534,0.2916666666666667,0.6276595744680851,1
2010,1241,1326,0.6666666666666666,1.0,62.333333333333336,83.25,68.66666666666667,53.5,-6.333333333333336,29.75,-0.33333333333333337,-20.916666666666664,22.6,55.8,5.6,19.2,11.8,18.8,11.4,24.0,0.4050179211469534,0.2916666666666667,0.6276595744680851,30.8,60.2,7.4,22.8,15.2,20.4,11.0,28.2,0.5116279069767442,0.32456140350877194,0.7450980392156863,0
2010,1217,1456,1.0,0.3333333333333333,83.0,71.66666666666667,68.66666666666667,71.66666666666667,14.333333333333329,0.0,0.6666666666666667,11.333333333333329,27.25,54.75,8.25,21.0,20.0,25.5,9.25,24.5,0.4977168949771689,0.39285714285714285,0.7843137254901961,20.8,56.2,9.8,27.6,17.8,25.4,14.6,22.6,0.3701067615658363,0.35507246376811596,0.7007874015748031,1
2010,1456,1217,0.3333333333333333,1.0,71.66666666666667,83.0,71.66666666666667,68.66666666666667,0.0,14.333333333333329,-0.6666666666666667,-11.333333333333329,20.8,56.2,9.8,27.6,17.8,25.4,14.6,22.6,0.3701067615658363,0.35507246376811596,0.7007874015748031,27.25,54.75,8.25,21.0,20.0,25.5,9.25,24.5,0.4977168949771689,0.39285714285714285,0.7843137254901961,0
2010,1160,1115,1.0,0.0,88.0,64.0,72.0,81.5,16.0,-17.5,1.0,24.0,25.5,46.0,7.5,17.5,23.0,26.0,3.0,20.0,0.5543478260869565,0.42857142857142855,0.8846153846153846,25.0,47.666666666666664,3.3333333333333335,9.666666666666666,20.0,30.333333333333332,9.666666666666666,23.333333333333332,0.5244755244755245,0.3448275862068966,0.6593406593406593,1
2010,1115,1160,0.0,1.0,64.0,88.0,81.5,72.0,-17.5,16.0,-1.0,-24.0,25.0,47.666666666666664,3.3333333333333335,9.666666666666666,20.0,30.333333333333332,9.666666666666666,23.333333333333332,0.5244755244755245,0.3448275862068966,0.6593406593406593,25.5,46.0,7.5,17.5,23.0,26.0,3.0,20.0,0.5543478260869565,0.42857142857142855,0.8846153846153846,0
2010,1449,1332,0.75,0.0,84.25,72.0,76.25,86.0,8.0,-14.0,0.75,12.25,29.4,61.8,4.8,16.2,19.6,26.0,11.0,28.6,0.47572815533980584,0.2962962962962963,0.7538461538461538,26.0,70.0,6.0,21.0,14.0,23.0,14.0,22.0,0.37142857142857144,0.2857142857142857,0.6086956521739131,1
2010,1332,1449,0.0,0.75,72.0,84.25,86.0,76.25,-14.0,8.0,-0.75,-12.25,26.0,70.0,6.0,21.0,14.0,23.0,14.0,22.0,0.37142857142857144,0.2857142857142857,0.6086956521739131,29.4,61.8,4.8,16.2,19.6,26.0,11.0,28.6,0.47572815533980584,0.2962962962962963,0.7538461538461538,0
2010,1340,1294,1.0,0.0,85.0,69.0,69.0,85.0,16.0,-16.0,1.0,16.0,28.0,58.25,8.25,21.75,19.0,24.75,12.5,20.25,0.48068669527896996,0.3793103448275862,0.7676767676767676,22.0,55.0,6.5,21.0,18.0,21.5,13.5,18.0,0.4,0.30952380952380953,0.8372093023255814,1
2010,1294,1340,0.0,1.0,69.0,85.0,85.0,69.0,-16.0,16.0,-1.0,-16.0,22.0,55.0,6.5,21.0,18.0,21.5,13.5,18.0,0.4,0.30952380952380953,0.8372093023255814,28.0,58.25,8.25,21.75,19.0,24.75,12.5,20.25,0.48068669527896996,0.3793103448275862,0.7676767676767676,0
2010,1399,1146,1.0,0.3333333333333333,71.0,60.666666666666664,67.0,58.666666666666664,4.0,2.0,0.6666666666666667,10.333333333333336,30.0,61.8,6.0,13.8,14.8,23.6,14.0,23.0,0.4854368932038835,0.43478260869565216,0.6271186440677966,19.666666666666668,51.0,4.333333333333333,17.333333333333332,17.0,29.0,12.666666666666666,22.666666666666668,0.38562091503267976,0.25,0.5862068965517241,1
2010,1146,1399,0.3333333333333333,1.0,60.666666666666664,71.0,58.666666666666664,67.0,2.0,4.0,-0.6666666666666667,-10.333333333333336,19.666666666666668,51.0,4.333333333333333,17.333333333333332,17.0,29.0,12.666666666666666,22.666666666666668,0.38562091503267976,0.25,0.5862068965517241,30.0,61.8,6.0,13.8,14.8,23.6,14.0,23.0,0.4854368932038835,0.43478260869565216,0.6271186440677966,0
2010,1412,1139,0.5,0.6666666666666666,66.0,66.33333333333333,63.5,65.0,2.5,1.3333333333333286,-0.16666666666666663,-0.3333333333333286,21.333333333333332,62.666666666666664,4.333333333333333,22.0,18.666666666666668,27.666666666666668,16.666666666666668,27.666666666666668,0.3404255319148936,0.19696969696969696,0.6746987951807228,21.0,50.666666666666664,6.0,19.0,18.333333333333332,26.0,7.0,28.333333333333332,0.4144736842105263,0.3157894736842105,0.7051282051282052,1
2010,1139,1412,0.6666666666666666,0.5,66.33333333333333,66.0,65.0,63.5,1.3333333333333286,2.5,0.16666666666666663,0.3333333333333286,21.0,50.666666666666664,6.0,19.0,18.333333333333332,26.0,7.0,28.333333333333332,0.4144736842105263,0.3157894736842105,0.7051282051282052,21.333333333333332,62.666666666666664,4.333333333333333,22.0,18.666666666666668,27.666666666666668,16.666666666666668,27.666666666666668,0.3404255319148936,0.19696969696969696,0.6746987951807228,0
2010,1376,1105,1.0,0.0,88.0,50.0,50.0,88.0,38.0,-38.0,1.0,38.0,27.5,65.5,5.5,22.0,14.0,19.5,13.5,23.5,0.4198473282442748,0.25,0.717948717948718,19.0,61.0,3.3333333333333335,16.666666666666668,10.333333333333334,21.666666666666668,17.0,21.0,0.3114754098360656,0.2,0.47692307692307695,1
2010,1105,1376,0.0,1.0,50.0,88.0,88.0,50.0,-38.0,38.0,-1.0,-38.0,19.0,61.0,3.3333333333333335,16.666666666666668,10.333333333333334,21.666666666666668,17.0,21.0,0.3114754098360656,0.2,0.47692307692307695,27.5,65.5,5.5,22.0,14.0,19.5,13.5,23.5,0.4198473282442748,0.25,0.717948717948718,0
2010,1122,1369,1.0,0.0,66.0,71.0,63.0,76.0,3.0,-5.0,1.0,-5.0,23.5,54.25,7.0,18.5,15.0,25.25,10.25,23.25,0.43317972350230416,0.3783783783783784,0.594059405940594,24.0,49.0,8.0,19.0,15.0,23.0,8.0,29.0,0.4897959183673469,0.42105263157894735,0.6521739130434783,1
2010,1369,1122,0.0,1.0,71.0,66.0,76.0,63.0,-5.0,3.0,-1.0,5.0,24.0,49.0,8.0,19.0,15.0,23.0,8.0,29.0,0.4897959183673469,0.42105263157894735,0.6521739130434783,23.5,54.25,7.0,18.5,15.0,25.25,10.25,23.25,0.43317972350230416,0.3783783783783784,0.594059405940594,0
2010,1183,1152,1.0,0.0,82.0,58.5,68.0,77.0,14.0,-18.5,1.0,23.5,29.0,50.0,3.0,4.0,21.0,26.0,8.0,21.0,0.58,0.75,0.8076923076923077,18.666666666666668,54.666666666666664,4.0,13.333333333333334,16.333333333333332,26.666666666666668,14.666666666666666,19.666666666666668,0.34146341463414637,0.3,0.6125,1
2010,1152,1183,0.0,1.0,58.5,82.0,77.0,68.0,-18.5,14.0,-1.0,-23.5,18.666666666666668,54.666666666666664,4.0,13.333333333333334,16.333333333333332,26.666666666666668,14.666666666666666,19.666666666666668,0.34146341463414637,0.3,0.6125,29.0,50.0,3.0,4.0,21.0,26.0,8.0,21.0,0.58,0.75,0.8076923076923077,0
2010,1387,1350,0.8,0.0,69.4,58.0,59.6,63.0,9.800000000000004,-5.0,0.8,11.400000000000006,23.2,49.6,6.4,18.0,16.6,24.4,8.4,23.2,0.46774193548387094,0.35555555555555557,0.680327868852459,25.0,56.5,5.5,19.5,7.5,14.0,12.5,23.0,0.4424778761061947,0.28205128205128205,0.5357142857142857,1
2010,1350,1387,0.0,0.8,58.0,69.4,63.0,59.6,-5.0,9.800000000000004,-0.8,-11.400000000000006,25.0,56.5,5.5,19.5,7.5,14.0,12.5,23.0,0.4424778761061947,0.28205128205128205,0.5357142857142857,23.2,49.6,6.4,18.0,16.6,24.4,8.4,23.2,0.46774193548387094,0.35555555555555557,0.680327868852459,0
2010,1458,1181,1.0,0.8,78.0,65.2,62.0,58.2,16.0,7.0,0.19999999999999996,12.799999999999997,25.333333333333332,58.333333333333336,7.333333333333333,23.0,12.0,15.666666666666666,12.0,21.333333333333332,0.4342857142857143,0.3188405797101449,0.7659574468085106,23.2,53.8,5.4,17.0,13.4,18.8,10.8,22.2,0.4312267657992565,0.3176470588235294,0.7127659574468085,1
2010,1181,1458,0.8,1.0,65.2,78.0,58.2,62.0,7.0,16.0,-0.19999999999999996,-12.799999999999997,23.2,53.8,5.4,17.0,13.4,18.8,10.8,22.2,0.4312267657992565,0.3176470588235294,0.7127659574468085,25.333333333333332,58.333333333333336,7.333333333333333,23.0,12.0,15.666666666666666,12.0,21.333333333333332,0.4342857142857143,0.3188405797101449,0.7659574468085106,0
2010,1283,1387,1.0,0.8,66.66666666666667,69.4,57.666666666666664,59.6,9.000000000000007,9.800000000000004,0.19999999999999996,-2.7333333333333343,21.333333333333332,54.666666666666664,5.666666666666667,18.333333333333332,18.333333333333332,23.333333333333332,13.0,27.666666666666668,0.3902439024390244,0.3090909090909091,0.7857142857142857,23.2,49.6,6.4,18.0,16.6,24.4,8.4,23.2,0.46774193548387094,0.35555555555555557,0.680327868852459,1
2010,1387,1283,0.8,1.0,69.4,66.66666666666667,59.6,57.666666666666664,9.800000000000004,9.000000000000007,-0.19999999999999996,2.7333333333333343,23.2,49.6,6.4,18.0,16.6,24.4,8.4,23.2,0.46774193548387094,0.35555555555555557,0.680327868852459,21.333333333333332,54.666666666666664,5.666666666666667,18.333333333333332,18.333333333333332,23.333333333333332,13.0,27.666666666666668,0.3902439024390244,0.3090909090909091,0.7857142857142857,0
2010,1181,1130,0.8,0.0,65.2,63.0,58.2,66.0,7.0,-3.0,0.8,2.200000000000003,23.2,53.8,5.4,17.0,13.4,18.8,10.8,22.2,0.4312267657992565,0.3176470588235294,0.7127659574468085,27.5,62.0,6.5,19.25,12.75,18.5,14.0,21.25,0.4435483870967742,0.33766233766233766,0.6891891891891891,1
2010,1130,1181,0.0,0.8,63.0,65.2,66.0,58.2,-3.0,7.0,-0.8,-2.200000000000003,27.5,62.0,6.5,19.25,12.75,18.5,14.0,21.25,0.4435483870967742,0.33766233766233766,0.6891891891891891,23.2,53.8,5.4,17.0,13.4,18.8,10.8,22.2,0.4312267657992565,0.3176470588235294,0.7127659574468085,0
2010,1390,1425,0.5,0.0,59.0,53.0,66.0,54.0,-7.0,-1.0,0.5,6.0,22.0,56.333333333333336,5.666666666666667,18.0,10.333333333333334,17.333333333333332,12.333333333333334,25.333333333333332,0.3905325443786982,0.3148148148148148,0.5961538461538461,24.0,48.0,6.0,15.0,9.5,15.0,11.0,23.5,0.5,0.4,0.6333333333333333,1
2010,1425,1390,0.0,0.5,53.0,59.0,54.0,66.0,-1.0,-7.0,-0.5,-6.0,24.0,48.0,6.0,15.0,9.5,15.0,11.0,23.5,0.5,0.4,0.6333333333333333,22.0,56.333333333333336,5.666666666666667,18.0,10.333333333333334,17.333333333333332,12.333333333333334,25.333333333333332,0.3905325443786982,0.3148148148148148,0.5961538461538461,0
2010,1228,1342,1.0,0.0,74.0,49.0,50.5,70.33333333333333,23.5,-21.33333333333333,1.0,25.0,30.75,63.75,9.25,21.5,6.25,9.0,11.75,27.25,0.4823529411764706,0.43023255813953487,0.6944444444444444,21.75,57.0,6.25,20.75,9.25,13.5,9.25,20.0,0.3815789473684211,0.30120481927710846,0.6851851851851852,1
2010,1342,1228,0.0,1.0,49.0,74.0,70.33333333333333,50.5,-21.33333333333333,23.5,-1.0,-25.0,21.75,57.0,6.25,20.75,9.25,13.5,9.25,20.0,0.3815789473684211,0.30120481927710846,0.6851851851851852,30.75,63.75,9.25,21.5,6.25,9.0,11.75,27.25,0.4823529411764706,0.43023255813953487,0.6944444444444444,0
2010,1211,1360,1.0,0.0,79.33333333333333,65.0,59.333333333333336,82.0,19.999999999999993,-17.0,1.0,14.333333333333329,26.75,53.5,6.0,15.25,19.25,30.5,10.25,29.25,0.5,0.39344262295081966,0.6311475409836066,26.5,55.0,8.5,19.5,10.0,13.5,7.0,20.0,0.4818181818181818,0.4358974358974359,0.7407407407407407,1
2010,1360,1211,0.0,1.0,65.0,79.33333333333333,82.0,59.333333333333336,-17.0,19.999999999999993,-1.0,-14.333333333333329,26.5,55.0,8.5,19.5,10.0,13.5,7.0,20.0,0.4818181818181818,0.4358974358974359,0.7407407407407407,26.75,53.5,6.0,15.25,19.25,30.5,10.25,29.25,0.5,0.39344262295081966,0.6311475409836066,0
2010,1358,1322,1.0,0.0,81.75,75.0,62.5,103.0,19.25,-28.0,1.0,6.75,29.6,59.2,11.0,28.2,14.0,21.0,13.8,26.8,0.5,0.3900709219858156,0.6666666666666666,24.0,63.0,8.0,24.0,19.0,36.0,16.0,27.0,0.38095238095238093,0.3333333333333333,0.5277777777777778,1
2010,1322,1358,0.0,1.0,75.0,81.75,103.0,62.5,-28.0,19.25,-1.0,-6.75,24.0,63.0,8.0,24.0,19.0,36.0,16.0,27.0,0.38095238095238093,0.3333333333333333,0.5277777777777778,29.6,59.2,11.0,28.2,14.0,21.0,13.8,26.8,0.5,0.3900709219858156,0.6666666666666666,0
2010,1129,1226,0.5,0.0,73.0,67.0,69.5,79.0,3.5,-12.0,0.5,6.0,30.0,58.666666666666664,5.0,16.0,12.0,18.0,10.333333333333334,21.333333333333332,0.5113636363636364,0.3125,0.6666666666666666,26.0,53.333333333333336,5.666666666666667,14.666666666666666,13.666666666666666,19.666666666666668,10.666666666666666,19.333333333333332,0.4875,0.38636363636363635,0.6949152542372882,1
2010,1226,1129,0.0,0.5,67.0,73.0,79.0,69.5,-12.0,3.5,-0.5,-6.0,26.0,53.333333333333336,5.666666666666667,14.666666666666666,13.666666666666666,19.666666666666668,10.666666666666666,19.333333333333332,0.4875,0.38636363636363635,0.6949152542372882,30.0,58.666666666666664,5.0,16.0,12.0,18.0,10.333333333333334,21.333333333333332,0.5113636363636364,0.3125,0.6666666666666666,0
2010,1178,1227,1.0,0.5,71.0,77.5,63.5,78.0,7.5,-0.5,0.5,-6.5,21.666666666666668,48.333333333333336,2.6666666666666665,12.666666666666666,18.0,26.333333333333332,9.0,24.666666666666668,0.4482758620689655,0.21052631578947367,0.6835443037974683,26.5,59.0,5.0,17.5,13.25,18.25,8.75,27.0,0.4491525423728814,0.2857142857142857,0.726027397260274,1
2010,1227,1178,0.5,1.0,77.5,71.0,78.0,63.5,-0.5,7.5,-0.5,6.5,26.5,59.0,5.0,17.5,13.25,18.25,8.75,27.0,0.4491525423728814,0.2857142857142857,0.726027397260274,21.666666666666668,48.333333333333336,2.6666666666666665,12.666666666666666,18.0,26.333333333333332,9.0,24.666666666666668,0.4482758620689655,0.21052631578947367,0.6835443037974683,0
2010,1430,1410,0.5,0.0,65.5,53.0,63.5,67.0,2.0,-14.0,0.5,12.5,21.0,49.0,4.0,11.0,19.5,29.5,7.0,26.0,0.42857142857142855,0.36363636363636365,0.6610169491525424,20.5,58.5,4.0,23.5,18.5,24.5,8.0,23.0,0.3504273504273504,0.1702127659574468,0.7551020408163265,1
2010,1410,1430,0.0,0.5,53.0,65.5,67.0,63.5,-14.0,2.0,-0.5,-12.5,20.5,58.5,4.0,23.5,18.5,24.5,8.0,23.0,0.3504273504273504,0.1702127659574468,0.7551020408163265,21.0,49.0,4.0,11.0,19.5,29.5,7.0,26.0,0.42857142857142855,0.36363636363636365,0.6610169491525424,0
2010,1417,1161,1.0,0.0,68.5,63.0,57.5,75.0,11.0,-12.0,1.0,5.5,23.5,41.0,6.5,12.0,15.0,19.0,4.5,27.0,0.573170731707317,0.5416666666666666,0.7894736842105263,19.333333333333332,47.0,3.6666666666666665,10.0,21.0,30.0,8.0,23.333333333333332,0.41134751773049644,0.36666666666666664,0.7,1
2010,1161,1417,0.0,1.0,63.0,68.5,75.0,57.5,-12.0,11.0,-1.0,-5.5,19.333333333333332,47.0,3.6666666666666665,10.0,21.0,30.0,8.0,23.333333333333332,0.41134751773049644,0.36666666666666664,0.7,23.5,41.0,6.5,12.0,15.0,19.0,4.5,27.0,0.573170731707317,0.5416666666666666,0.7894736842105263,0
2010,1387,1290,0.8,0.0,69.4,56.0,59.6,74.5,9.800000000000004,-18.5,0.8,13.400000000000006,23.2,49.6,6.4,18.0,16.6,24.4,8.4,23.2,0.46774193548387094,0.35555555555555557,0.680327868852459,20.666666666666668,51.0,5.333333333333333,14.666666666666666,9.0,15.0,7.0,20.666666666666668,0.40522875816993464,0.36363636363636365,0.6,1
2010,1290,1387,0.0,0.8,56.0,69.4,74.5,59.6,-18.5,9.800000000000004,-0.8,-13.400000000000006,20.666666666666668,51.0,5.333333333333333,14.666666666666666,9.0,15.0,7.0,20.666666666666668,0.40522875816993464,0.36363636363636365,0.6,23.2,49.6,6.4,18.0,16.6,24.4,8.4,23.2,0.46774193548387094,0.35555555555555557,0.680327868852459,0
2010,1364,1142,1.0,0.0,80.5,57.0,67.0,80.0,13.5,-23.0,1.0,23.5,26.0,51.0,8.666666666666666,20.333333333333332,15.666666666666666,22.666666666666668,8.333333333333334,22.666666666666668,0.5098039215686274,0.4262295081967213,0.6911764705882353,17.0,48.0,6.0,23.0,17.0,25.0,12.0,17.0,0.3541666666666667,0.2608695652173913,0.68,1
2010,1142,1364,0.0,1.0,57.0,80.5,80.0,67.0,-23.0,13.5,-1.0,-23.5,17.0,48.0,6.0,23.0,17.0,25.0,12.0,17.0,0.3541666666666667,0.2608695652173913,0.68,26.0,51.0,8.666666666666666,20.333333333333332,15.666666666666666,22.666666666666668,8.333333333333334,22.666666666666668,0.5098039215686274,0.4262295081967213,0.6911764705882353,0
2010,1305,1447,1.0,0.0,81.0,56.0,66.66666666666667,63.5,14.333333333333329,-7.5,1.0,25.0,31.666666666666668,59.333333333333336,5.333333333333333,17.0,12.333333333333334,18.666666666666668,12.333333333333334,28.666666666666668,0.5337078651685393,0.3137254901960784,0.6607142857142857,21.75,57.75,7.75,22.75,8.75,14.25,11.75,19.5,0.37662337662337664,0.34065934065934067,0.6140350877192983,1
2010,1447,1305,0.0,1.0,56.0,81.0,63.5,66.66666666666667,-7.5,14.333333333333329,-1.0,-25.0,21.75,57.75,7.75,22.75,8.75,14.25,11.75,19.5,0.37662337662337664,0.34065934065934067,0.6140350877192983,31.666666666666668,59.333333333333336,5.333333333333333,17.0,12.333333333333334,18.666666666666668,12.333333333333334,28.666666666666668,0.5337078651685393,0.3137254901960784,0.6607142857142857,0
2010,1103,1138,1.0,0.0,73.66666666666667,67.0,63.0,77.0,10.666666666666671,-10.0,1.0,6.666666666666671,27.0,60.285714285714285,6.714285714285714,19.285714285714285,16.0,22.428571428571427,14.285714285714286,25.0,0.44786729857819907,0.34814814814814815,0.7133757961783439,23.333333333333332,58.0,5.666666666666667,21.0,16.0,21.0,15.0,19.0,0.40229885057471265,0.2698412698412698,0.7619047619047619,1
2010,1138,1103,0.0,1.0,67.0,73.66666666666667,77.0,63.0,-10.0,10.666666666666671,-1.0,-6.666666666666671,23.333333333333332,58.0,5.666666666666667,21.0,16.0,21.0,15.0,19.0,0.40229885057471265,0.2698412698412698,0.7619047619047619,27.0,60.285714285714285,6.714285714285714,19.285714285714285,16.0,22.428571428571427,14.285714285714286,25.0,0.44786729857819907,0.34814814814814815,0.7133757961783439,0
2010,1411,1290,1.0,0.0,74.0,56.0,66.0,74.5,8.0,-18.5,1.0,18.0,29.0,55.0,4.5,13.5,11.5,21.0,12.5,19.0,0.5272727272727272,0.3333333333333333,0.5476190476190477,20.666666666666668,51.0,5.333333333333333,14.666666666666666,9.0,15.0,7.0,20.666666666666668,0.40522875816993464,0.36363636363636365,0.6,1
2010,1290,1411,0.0,1.0,56.0,74.0,74.5,66.0,-18.5,8.0,-1.0,-18.0,20.666666666666668,51.0,5.333333333333333,14.666666666666666,9.0,15.0,7.0,20.666666666666668,0.40522875816993464,0.36363636363636365,0.6,29.0,55.0,4.5,13.5,11.5,21.0,12.5,19.0,0.5272727272727272,0.3333333333333333,0.5476190476190477,0
2010,1378,1374,1.0,0.3333333333333333,67.0,64.33333333333333,61.0,65.33333333333333,6.0,-1.0,0.6666666666666667,2.6666666666666714,23.0,47.0,6.0,17.0,15.0,21.0,8.0,23.0,0.48936170212765956,0.35294117647058826,0.7142857142857143,23.5,54.25,4.25,15.0,14.0,20.5,13.25,21.75,0.43317972350230416,0.2833333333333333,0.6829268292682927,1
2010,1374,1378,0.3333333333333333,1.0,64.33333333333333,67.0,65.33333333333333,61.0,-1.0,6.0,-0.6666666666666667,-2.6666666666666714,23.5,54.25,4.25,15.0,14.0,20.5,13.25,21.75,0.43317972350230416,0.2833333333333333,0.6829268292682927,23.0,47.0,6.0,17.0,15.0,21.0,8.0,23.0,0.48936170212765956,0.35294117647058826,0.7142857142857143,0
2010,1287,1184,0.5,0.5,66.0,69.0,60.0,74.5,6.0,-5.5,0.0,-3.0,22.5,53.5,7.5,18.0,13.5,19.5,13.5,26.5,0.4205607476635514,0.4166666666666667,0.6923076923076923,24.5,56.5,8.0,22.5,12.0,15.0,9.0,17.5,0.4336283185840708,0.35555555555555557,0.8,1
2010,1184,1287,0.5,0.5,69.0,66.0,74.5,60.0,-5.5,6.0,0.0,3.0,24.5,56.5,8.0,22.5,12.0,15.0,9.0,17.5,0.4336283185840708,0.35555555555555557,0.8,22.5,53.5,7.5,18.0,13.5,19.5,13.5,26.5,0.4205607476635514,0.4166666666666667,0.6923076923076923,0
2010,1147,1419,1.0,0.5,82.5,67.0,75.0,70.0,7.5,-3.0,0.5,15.5,26.0,60.666666666666664,8.0,23.0,26.0,34.333333333333336,11.333333333333334,20.666666666666668,0.42857142857142855,0.34782608695652173,0.7572815533980582,21.4,55.2,5.4,18.2,18.8,23.8,14.6,20.8,0.38768115942028986,0.2967032967032967,0.7899159663865546,1
2010,1419,1147,0.5,1.0,67.0,82.5,70.0,75.0,-3.0,7.5,-0.5,-15.5,21.4,55.2,5.4,18.2,18.8,23.8,14.6,20.8,0.38768115942028986,0.2967032967032967,0.7899159663865546,26.0,60.666666666666664,8.0,23.0,26.0,34.333333333333336,11.333333333333334,20.666666666666668,0.42857142857142855,0.34782608695652173,0.7572815533980582,0
